gamekey,record,adjoe,adjde,barthag,sos,ncsos,consos,elite SOS,elite noncon SOS,Opp OE,Opp DE,Con Adj OE,Con Adj DE,Qual O,Qual D,Qual Barthag,Qual Games,FUN,ConPF,ConPA,ConPoss,ConOE,ConDE,ConSOSRemain,WAB,didwin
Ohio St.-Indiana,0.543918918918919,16.316027390967534,-9.182075195076223,0.24159127265946512,0.02712004692943959,0.07268301603192645,-0.026706400871355118,0.02480670570177268,0.00290455352325103,0.04437690870297217,-0.5441870103859969,16.536921896454203,-8.210065826816503,12.889321390420776,-14.048489217097668,0.2248012226586844,2,0.1337059356601385,172.0,-149.0,-12.475000000000364,0.1633367292482928,-0.11917199473754359,0,18.08173693949586,True
Ohio St.-Penn St.,0.36009538950715425,12.764695344041343,-6.120177608199796,0.1247631942907802,-0.05759991253826924,-0.0680017464399324,-0.025975295361361117,0.05949025841068889,0.014071828060940539,-2.0255614117270824,1.639680096220033,11.253126750866386,-5.480338314567732,9.572671619628736,-10.825898985623795,0.12326294231114998,0,0.016549287312498606,203.0,-3.0,76.98750000000018,0.10599010328399538,-0.07729371784897787,0,10.221777082943351,True
Ohio St.-Wisconsin,0.1836248012718601,2.813992270137362,-5.9632658128033285,0.037140181991254906,-0.020304254168004188,-0.010821494259189712,-0.011986982880579644,0.040380410911943665,0.05477495081209394,-0.7799283582345851,0.4472961541416822,-0.4283215309385753,-5.986359702342057,6.383210113060073,-6.429608131795575,0.05087059889983114,0,0.028462256152376075,118.0,30.0,103.71250000000009,-0.004825026640826735,-0.07370000024933221,0,6.078774483459737,True
Ohio St.-Northwestern,0.3306836248012719,9.153436332439043,-9.907392016002504,0.13500718821442015,0.017352262610904723,0.09403989962513609,-0.0032024115755997506,0.008276900625418082,-0.04549890995509598,0.7199193533033963,-0.10639953257400236,12.355705183647672,-10.050658004706037,10.79680016316145,-14.706513315449882,0.20157242197897662,3,0.03179517943893595,146.0,-127.0,7.375,0.12214285481768195,-0.11970563350856978,0,12.006078615442233,True
Ohio St.-Michigan,0.3306836248012719,13.054253247196371,-3.021528563058567,0.08622272005306575,-0.033269437636115784,-0.04753821521496038,0.00016819686684399482,0.06015738278191107,0.06701773752188644,-1.6721422091031286,0.9157069592376814,13.900419282482574,-4.89451178800185,10.714226564881983,-7.222248524050954,0.090862171420237,2,0.047808878267246446,176.0,-47.0,30.0625,0.1274775429143089,-0.07051834335373441,0,10.096638844618296,True
Ohio St.-Penn St.,0.36009538950715425,12.764695344041343,-6.120177608199796,0.1247631942907802,-0.05759991253826924,-0.0680017464399324,-0.025975295361361117,0.05949025841068889,0.014071828060940539,-2.0255614117270824,1.639680096220033,11.253126750866386,-5.480338314567732,9.572671619628736,-10.825898985623795,0.12326294231114998,0,0.016549287312498606,203.0,-3.0,76.98750000000018,0.10599010328399538,-0.07729371784897787,0,10.221777082943351,True
Ohio St.-UTSA,0.37053182214472546,23.5075538039531,-14.217597195018257,0.5597188146198231,0.326377503698597,0.027493559951218438,0.5316681196451831,-0.2212612783074881,-0.018057176861086988,8.808578488594662,-6.098726327203082,29.129057355819015,-9.08160623828482,36.67263541533795,-6.4050067937150175,0.6223357786386743,17,0.03121654414069852,265.0,91.0,55.975000000000136,0.18475624269837998,0.031569785573115294,0,21.18191120555157,True
Ohio St.-George Mason,0.12480127186009549,13.69353707649202,-5.501606583780344,0.1274964316020597,0.1598051066386167,-0.05870403727327467,0.3336147767227473,-0.146660286330203,0.011119058230801726,4.445123352321531,-3.545201262001015,14.396844097401157,-2.0993494214706914,14.801975656439708,-4.386637983246814,0.09764745483651782,13,0.0046876795450807585,-1.0,58.0,-28.424999999999955,0.02820046733000514,0.07500838536027588,0,10.906319216518543,True
Ohio St.-Kentucky,0.15576102418207682,6.77980651665041,-1.605584708764141,0.029012401637961927,-0.008348101441111644,-0.13703719129257308,0.11567298292518025,0.016817063762851747,0.13810171477953603,0.5229791659153022,1.0512578711368548,10.423087494022298,-0.799708738030688,8.502916454599315,-2.2283416916290264,0.033789415563158176,1,0.04435998354031889,166.0,102.0,68.38749999999982,0.07991024999788543,0.030383376009484375,0,6.745027501974885,False
Kansas-Longwood,0.6247563352826511,17.9732236216271,-27.698676175898328,0.8019965606094517,0.27952202423082745,0.09034627079133023,0.629845340388278,-0.0986724295271505,0.021633445943367136,7.588408206937515,-4.012061168422875,16.518569778069903,-25.962853068084954,37.41746348228904,-15.23382636638766,0.845528359477352,3,0.07643216174189821,1006.0,823.0,846.3125,0.07833492076069404,-0.05753581706704214,0,23.097578142014576,True
Kansas-Valparaiso,0.284688995215311,15.323443628316667,-9.218448180310418,0.3115584012562347,0.1298187662002871,0.008279117354742849,0.20787938581594168,-0.09191982794925302,0.03547815690065714,3.0470752577087694,-2.480526310611239,20.03727679452986,-3.8867183371990848,17.146350225668968,-18.0579974724413,0.461459303140359,6,-0.021900559900201566,33.0,-96.0,-112.62499999999977,0.1336141020210777,0.012689756341835667,0,13.061115941487593,True
Kansas-North Texas,0.2758913412563667,13.176309555840987,-18.76524898383927,0.5129658454243102,0.3411042962553635,0.15735925286811225,0.46150886519711165,-0.1908449160096779,-0.04899858271810864,9.028847277389957,-5.469431953021797,17.72408388531298,-18.327353732136828,19.87759583749896,-19.39954518101375,0.5639520280860344,9,0.011671852445645059,111.0,-63.0,24.21250000000009,0.07590585135389771,-0.07972446050439319,0,17.383419009479145,True
Kansas-Texas A&M Corpus Chris,0.6710526315789473,26.676286606251836,-18.003600270892775,0.8068320326550875,0.23343703219641043,-0.0585195828675501,0.4361775965944206,-0.12663557440079276,0.07804712411445991,6.35577608826118,-3.28715772678477,31.2095707197103,-14.636769342552682,49.38894131910331,-13.229154339311108,0.9381199502932323,8,0.0410929097016432,310.0,7.0,59.65000000000009,0.22789224411001752,-0.049350222943965294,0,25.464679954840705,True
Kansas-Ohio,0.37819548872180453,13.583713267342318,-13.715691348465157,0.387517245754623,0.21353568352087793,0.043159256437565574,0.3373500967451388,-0.14294192016979934,-0.037774902739966865,6.137289595064431,-3.640598776330066,13.17048368412172,-14.711492200943894,56.57586835932585,-10.047720023786141,0.9565383801977739,9,0.09106182271496,97.0,-51.0,18.6875,0.06862043543610508,-0.06338877021738853,0,19.337251946598556,True
